)	)	)
327	CD	CD
4040	CD	CD

mexico	NNP	NNP
stocks	NNS	NNS
off	IN	IN
lows	NNS	NNS
but	CC	CC
still	RB	RB
hit	VBN	VBN
by	IN	IN
greenspan	NNP	NNP
.	.	.

mexico	NNP	NNP
city	NNP	NNP

mexican	JJ	JJ
stocks	NNS	NNS
closed	VBD	VBD
sharply	RB	RB
lower	JJR	JJR
friday	NNP	NNP
,	,	,
but	CC	CC
had	VBD	VBD
made	VBN	VBN
a	DT	DT
tentative	JJ	JJ
recovery	NN	NN
as	IN	IN
initial	JJ	JJ
panic	NN	NN
and	CC	CC
volatility	NN	NN
abated	VBN	VBD
.	.	.

"	"	"
it	PRP	PRP
was	VBD	VBD
greenspan	NNP	JJ
at	IN	IN
first	RB	JJ
.	.	.

then	RB	RB
once	RB	RB
we	PRP	PRP
saw	VBD	VBD
the	DT	DT
dow	NNP	NNP
(	(	(
jones	NNP	NNP
industrial	JJ	JJ
average	JJ	NN
)	)	)
was	VBD	VBD
not	RB	RB
about	IN	IN
to	TO	TO
crash	VB	NN
,	,	,
some	DT	DT
buyers	NNS	NNS
stepped	VBD	VBD
in	RB	IN
,	,	,
"	"	"
said	VBD	VBD
a	DT	DT
trader	NN	NN
,	,	,
referring	VBG	VBG
to	TO	TO
federal	NNP	VB
reserve	NNP	NN
chairman	NNP	NN
alan	NNP	NNP
greenspan	NNP	NNP
,	,	,
whose	WP$	WP$
comments	NNS	NNS
that	IN	IN
assets	NNS	NNS
were	VBD	VBD
"	"	"
irrationally	RB	RB
exhuberant	JJ	JJ
"	"	"
upset	JJ	JJ
financial	JJ	JJ
markets	NNS	NNS
worldwide	JJ	NN
.	.	.

the	DT	DT
blue-chip	JJ	JJ
ipc	NNP	JJ
index	NN	NN
ended	VBD	VBD
down	RB	RB
1.29	CD	CD
points	NNS	NNS
,	,	,
or	CC	CC
43.56	CD	CD
percent	NN	NN
,	,	,
at	IN	IN
3,333.05	CD	CD
.	.	.

volume	NN	NN
was	VBD	VBD
regular	JJ	JJ
at	IN	IN
74.7	CD	CD
million	CD	CD
shares	NNS	NNS
traded	VBN	VBD
.	.	.

mexican	JJ	JJ
stocks	NNS	NNS
were	VBD	VBD
also	RB	RB
hurt	VBN	VBN
by	IN	IN
u.s.	NNP	NNP
long	RB	JJ
bond	NN	NN
rates	NNS	NNS
which	WDT	WDT
had	VBD	VBD
begun	VBN	VBN
to	TO	TO
rise	VB	VB
before	IN	IN
greenspan	NNP	NNP
's	POS	POS
comments	NNS	NNS
and	CC	CC
were	VBD	VBD
inflated	VBN	VBN
by	IN	IN
employment	NN	JJ
data	NNS	NNS
released	VBN	VBN
before	IN	IN
trade	NN	NN
began	VBD	VBD
in	IN	IN
mexico	NNP	NNP
.	.	.

yields	NNS	NNS
on	IN	IN
u.s.	NNP	NNP
30-year	JJ	NN
treasury	NNP	NN
bonds	NNS	NNS
were	VBD	VBD
6.51	CD	CD
percent	NN	NN
when	WRB	WRB
stock	NN	NN
trading	NN	VBG
closed	VBD	VBN
in	IN	IN
mexico	NNP	NNP
,	,	,
unchanged	JJ	VBN
from	IN	IN
thursday	NNP	NNP
.	.	.

on	IN	IN
the	DT	DT
broad	JJ	JJ
market	NN	NN
,	,	,
107	CD	CD
stocks	NNS	NNS
changed	VBD	VBD
hands	NNS	NNS
,	,	,
of	IN	IN
which	WDT	WDT
losers	NNS	NNS
well	RB	RB
outnumbered	VBD	VBN
winners	NNS	NNS
by	IN	IN
75	CD	CD
to	TO	TO
13	CD	CD
.	.	.

traders	NNS	NNS
noted	VBD	VBD
the	DT	DT
lack	NN	NN
of	IN	IN
blue	JJ	JJ
chips	NNS	NNS
or	CC	CC
stocks	NNS	NNS
traded	VBD	VBD
at	IN	IN
significant	JJ	JJ
volume	NN	NN
among	IN	IN
the	DT	DT
gainers	NNS	NNS
.	.	.

simec	NNP	NNP
,	,	,
the	DT	DT
steelmaking	NN	JJ
arm	NN	NN
of	IN	IN
the	DT	DT
debt-ridden	JJ	JJ
sidek	NNP	NNP
group	NN	NN
headed	VBD	VBD
the	DT	DT
losers	NNS	NNS
,	,	,
off	RB	RB
7	CD	CD
centavos	NNS	NNS
(	(	(
1	CD	CD
cent	NN	NN
)	)	)
at	IN	IN
1.40	CD	CD
pesos	NNS	NNS
(	(	(
18	CD	CD
cents	NNS	NNS
)	)	)
.	.	.

sidek	NN	NNP
fell	VBD	VBD
4	CD	CD
centavos	NNS	NNS
(	(	(
1	CD	CD
cent	NN	NN
)	)	)
to	TO	TO
95	CD	CD
centavos	NNS	NN
(	(	(
12	CD	CD
cents	NNS	NNS
)	)	)
.	.	.

traders	NNS	NNS
also	RB	RB
remarked	VBD	VBD
that	IN	IN
mexican	NNP	JJ
adrs	NNPS	NNS
suffered	VBD	VBD
in	IN	IN
new	NNP	NNP
york	NNP	NNP
.	.	.

heavyweights	NNS	NNS
telmex	NN	NNP
and	CC	CC
televisa	NNP	NNP
ended	VBD	VBD
off	RB	RP
25	CD	CD
cents	NNS	NNS
and	CC	CC
75	CD	CD
cents	NNS	NNS
,	,	,
respectively	RB	RB
,	,	,
at	IN	IN
$	$	$
31.125	CD	CD
and	CC	CC
$	$	$
25.875	CD	CD
.	.	.

"	"	"
falling	NNP	VBG
share	NN	NN
prices	NNS	NNS
in	IN	IN
new	NNP	NNP
york	NNP	NNP
do	VBP	VBP
n't	RB	RB
hurt	VBN	VB
mexico	NNP	NNP
as	IN	RB
long	JJ	RB
as	IN	IN
it	PRP	PRP
happens	VBZ	VBZ
gradually	RB	RB
,	,	,
as	IN	IN
earlier	RBR	RBR
this	DT	DT
week	NN	NN
.	.	.

it	PRP	PRP
's	VBZ	VBZ
a	DT	DT
sudden	JJ	JJ
plunge	NN	NN
that	WDT	WDT
takes	VBZ	VBZ
its	PRP$	PRP$
toll	NN	NN
,	,	,
"	"	"
said	VBD	VBD
carlos	NNP	NNP
ponce	NNP	NNP
,	,	,
research	NN	NN
director	NN	NN
at	IN	IN
santander	NNP	NNP
.	.	.

traders	NNS	NNS
and	CC	CC
analysts	NNS	NNS
differed	VBD	VBN
as	IN	IN
to	TO	TO
how	WRB	WRB
firm	JJ	NN
the	DT	DT
relative	JJ	JJ
recovery	NN	NN
on	IN	IN
friday	NNP	NNP
was	VBD	VBD
.	.	.

"	"	"
some	DT	DT
buyers	NNS	NNS
stepped	VBD	VBD
in	RB	IN
,	,	,
but	CC	CC
the	DT	DT
market	NN	NN
was	VBD	VBD
not	RB	RB
very	RB	RB
convinced	VBN	VBN
.	.	.

volume	NN	NN
was	VBD	VBD
lackluster	JJ	JJ
,	,	,
"	"	"
said	VBD	VBD
one	CD	CD
trader	NN	NN
.	.	.

"	"	"
the	DT	DT
market	NN	NN
's	POS	POS
very	JJ	RB
healthy	JJ	JJ
,	,	,
we	PRP	PRP
're	VBP	VBP
buying	NN	VBG
,	,	,
"	"	"
said	VBD	VBD
another	DT	DT
trader	NN	NN
.	.	.

ponce	NNP	NNP
said	VBD	VBD
shares	NNS	NNS
were	VBD	VBD
certainly	RB	RB
attractively	RB	RB
priced	VBN	VBN
in	IN	IN
mexico	NNP	NNP
,	,	,
but	CC	CC
would	MD	MD
not	RB	RB
appreciate	VB	VB
until	IN	IN
foreign	JJ	JJ
buyers	NNS	NNS
stepped	VBD	VBD
in	RB	IN
,	,	,
which	WDT	WDT
they	PRP	PRP
had	VBD	VBD
yet	RB	RB
to	TO	TO
do	VB	VB
.	.	.
'	''	''

plastic	NN	NN
surgery	NN	NN
gets	VBZ	VBZ
boost	NN	NN
in	IN	IN
brazil	NNP	NNP
.	.	.

simona	NNP	NNP
de	NNP	NNP
logu	NNP	CD

rio	NNP	NNP
de	NNP	NNP
janeiro	NNP	NNP
1996-12-06	CD	CD

plastic	NN	NN
surgery	NN	NN
is	VBZ	VBZ
booming	JJ	VBG
,	,	,
especially	RB	RB
among	IN	IN
men	NNS	NNS
,	,	,
as	IN	IN
brazilians	NNS	NNS
spend	VBP	VBP
much	JJ	RB
of	IN	IN
their	PRP$	PRP$
new-found	JJ	JJ
wealth	NN	NN
on	IN	IN
the	DT	DT
latest	JJS	JJS
beauty	NN	NN
treatments	NNS	NNS
,	,	,
said	VBD	VBD
the	DT	DT
organisers	NNS	NNS
of	IN	IN
a	DT	DT
four-day	JJ	JJ
international	JJ	JJ
plastic	JJ	NN
surgery	NN	NN
conference	NN	NN
that	WDT	WDT
opened	VBD	VBD
on	IN	IN
friday	NNP	NNP
.	.	.

the	DT	DT
number	NN	NN
of	IN	IN
plastic	NN	NN
surgeries	NNS	NNS
in	IN	IN
brazil	NNP	NNP
has	VBZ	VBZ
jumped	VBN	VBN
30	CD	CD
percent	NN	NN
to	TO	TO
an	DT	DT
estimated	VBN	VBN
150,000	CD	CD
this	DT	DT
year	NN	NN
since	IN	IN
an	DT	DT
anti-inflation	JJ	JJ
plan	NN	NN
was	VBD	VBD
introduced	VBN	VBN
in	IN	IN
july	NNP	NNP
1994	CD	CD
,	,	,
farid	NNP	NNP
hakme	NNP	NNP
,	,	,
the	DT	DT
president	NN	NN
of	IN	IN
the	DT	DT
brazilian	JJ	NNP
plastic	NNP	NNP
surgery	NNP	NNP
society	NNP	NNP
(	(	(
sbcp	NNP	NNP
)	)	)
,	,	,
said	VBD	VBD
.	.	.

the	DT	DT
number	NN	NN
of	IN	IN
operations	NNS	NNS
on	IN	IN
men	NNS	NNS
increased	VBD	VBN
even	RB	RB
more	RBR	JJR
--	:	:
by	IN	IN
80	CD	CD
percent	NN	NN
,	,	,
from	IN	IN
8,000	CD	CD
in	IN	IN
1994	CD	CD
to	TO	TO
15,000	CD	CD
in	IN	IN
1995	CD	CD
,	,	,
he	PRP	PRP
said	VBD	VBD
.	.	.

"	"	"
brazil	NNP	NNP
ranks	VBZ	VBZ
right	RB	RB
at	IN	IN
the	DT	DT
top	NN	JJ
for	IN	IN
plastic	NN	NN
surgery	NN	NN
with	IN	IN
respect	NN	NN
to	TO	TO
the	DT	DT
number	NN	NN
of	IN	IN
surgeons	NNS	NNS
,	,	,
the	DT	DT
number	NN	NN
of	IN	IN
patients	NNS	NNS
,	,	,
number	NN	NN
of	IN	IN
operations	NNS	NNS
,	,	,
number	NN	NN
of	IN	IN
conferences	NNS	NNS
.	.	.

our	PRP$	PRP$
statistics	NNS	NNS
are	VBP	VBP
the	DT	DT
highest	JJS	JJS
for	IN	IN
everything	NN	NN
,	,	,
"	"	"
hakme	NNP	NNP
said	VBD	VBD
.	.	.

"	"	"
we	PRP	PRP
believe	VBP	VBP
the	DT	DT
increase	NN	NN
in	IN	IN
plastic	NN	NN
surgeries	NNS	NNS
for	IN	IN
men	NNS	NN
results	NNS	NNS
from	IN	IN
the	DT	DT
difficulties	NNS	NNS
in	IN	IN
the	DT	DT
job	NN	NN
market	NN	NN
.	.	.

people	NNS	NNS
need	VBP	VBP
to	TO	TO
have	VB	VB
a	DT	DT
more	RBR	RBR
youthful	JJ	JJ
look	NN	NN
to	TO	TO
compete	VB	VB
in	IN	IN
the	DT	DT
job	NN	NN
market	NN	NN
,	,	,
given	VBN	VBN
the	DT	DT
profound	JJ	JJ
changes	NNS	NNS
in	IN	IN
latin	NNP	NNP
america	NNP	NNP
's	POS	POS
economy	NN	NN
.	.	.
"	"	"

a	DT	DT
controlled	JJ	JJ
exchange	NN	NN
rate	NN	NN
,	,	,
trade	NN	NN
liberalisation	NN	NN
and	CC	CC
tight	JJ	JJ
monetary	JJ	JJ
policies	NNS	NNS
have	VBP	VBP
also	RB	RB
dramatically	RB	RB
curbed	VBN	VBN
inflation	NN	NN
,	,	,
making	VBG	VBG
more	JJR	JJR
money	NN	NN
available	JJ	JJ
for	IN	IN
cosmetic	JJ	JJ
surgery	NN	NN
.	.	.

brazil	NNP	NNP
has	VBZ	VBZ
been	VBN	VBN
at	IN	IN
the	DT	DT
forefront	NN	NN
in	IN	IN
plastic	JJ	NN
surgery	NN	NN
for	IN	IN
decades	NNS	NNS
and	CC	CC
is	VBZ	VBZ
home	NN	NN
to	TO	TO
one	CD	CD
of	IN	IN
the	DT	DT
most	RBS	RBS
famous	JJ	JJ
surgeons	NNS	NNS
,	,	,
ivo	NNP	NNP
pitangy	NNP	NNP
.	.	.

there	EX	EX
are	VBP	VBP
6,000	CD	CD
plastic	NN	NN
surgeons	NNS	NNS
there	RB	RB
,	,	,
of	IN	IN
which	WDT	WDT
4,500	CD	CD
have	VBP	VBP
qualified	VBN	VBN
to	TO	TO
be	VB	VB
members	NNS	NNS
of	IN	IN
the	DT	DT
sbcp	NNP	NNP
.	.	.

every	DT	DT
year	NN	NN
,	,	,
500	CD	CD
new	JJ	JJ
plastic	NN	NN
surgeons	NNS	NNS
graduate	NN	NN
in	IN	IN
brazil	NNP	NNP
and	CC	CC
medical	JJ	JJ
students	NNS	NNS
from	IN	IN
all	DT	DT
over	IN	IN
the	DT	DT
world	NN	NN
come	VB	VBP
to	TO	TO
study	VB	VB
there	RB	RB
.	.	.

hakme	VB	NNP
attributes	NNS	NNP
brazil	NNP	NNP
's	POS	POS
fascination	NN	NN
with	IN	IN
plastic	JJ	NN
surgery	NN	NN
not	RB	RB
to	TO	TO
excessive	JJ	VB
vanity	NN	NN
but	CC	CC
to	TO	TO
the	DT	DT
country	NN	NN
's	POS	POS
mix	NN	NN
and	CC	CC
match	NN	NN
of	IN	IN
different	JJ	JJ
races	NNS	NNS
,	,	,
which	WDT	WDT
can	MD	MD
create	VB	VB
physical	JJ	JJ
disharmonies	NNS	NNS
.	.	.
"	"	"

what	WP	WP
happens	VBZ	VBZ
is	VBZ	VBZ
the	DT	DT
nose	NN	NN
sometimes	RB	RB
does	VBZ	VBZ
n't	RB	RB
match	VB	VB
the	DT	DT
mouth	NN	NN
or	CC	CC
the	DT	DT
buttocks	NNS	NNS
do	VBP	VBP
n't	RB	RB
match	VB	VB
with	IN	IN
the	DT	DT
legs	NNS	NNS
,	,	,
"	"	"
he	PRP	PRP
said	VBD	VBD
.	.	.

brazil	NNP	NNP
's	POS	POS
most	RBS	RBS
sought-after	JJ	JJ
beauty	NN	NN
treatment	NN	NN
is	VBZ	VBZ
liposuction	NN	NN
in	IN	IN
which	WDT	WDT
fat	JJ	NN
is	VBZ	VBZ
sucked	VBN	VBN
away	RB	RB
from	IN	IN
areas	NNS	NNS
of	IN	IN
the	DT	DT
body	NN	NN
,	,	,
with	IN	IN
about	IN	IN
30,000	CD	CD
operations	NNS	NNS
a	DT	DT
year	NN	NN
at	IN	IN
a	DT	DT
cost	NN	NN
of	IN	IN
$	$	$
3,000	CD	CD
to	TO	TO
$	$	$
4,000	CD	CD
each	DT	DT
.	.	.

stomach	NN	NN
tucks	NNS	NNS
and	CC	CC
breast	NN	NN
operations	NNS	NNS
are	VBP	VBP
also	RB	RB
popular	JJ	VBN
since	IN	IN
the	DT	DT
tropical	JJ	JJ
climate	NN	JJ
calls	VBZ	NNS
for	IN	IN
flesh-baring	JJ	JJ
fashions	NNS	NNS
,	,	,
but	CC	CC
unlike	IN	JJ
women	NNS	NNS
elsewhere	RB	IN
brazilians	NNS	NNS
tend	VBP	VBP
to	TO	TO
have	VB	VB
breast	NN	NN
reductions	NNS	NNS
and	CC	CC
buttock	NN	JJ
implants	NNS	NNS
.	.	.

"	"	"
the	DT	DT
women	NNS	NNS
who	WP	WP
want	VBP	VBP
to	TO	TO
reduce	VB	VB
their	PRP$	PRP$
breasts	NNS	NNS
here	RB	RB
would	MD	MD
probably	RB	RB
want	VB	VB
to	TO	TO
increase	VB	VB
them	PRP	PRP
in	IN	IN
the	DT	DT
united	NNP	NNP
states	NNP	NNP
,	,	,
"	"	"
sbcp	NNP	NNP
vice-president	NNP	NNP
oswaldo	NNP	NNP
saldanha	NNP	NNP
said	VBD	VBD
.	.	.
"	"	"

beauty	NN	JJ
ideals	NNS	NNS
and	CC	CC
cultures	NNS	NNS
are	VBP	VBP
different	JJ	JJ
in	IN	IN
every	DT	DT
country	NN	NN
.	.	.
"	"	"

plastic	NNP	NN
surgery	NN	NN
scares	NNS	NNS
like	IN	IN
the	DT	DT
case	NN	NN
in	IN	IN
which	WDT	WDT
brazilian	JJ	JJ
model	NN	NN
claudia	NNP	NNP
liz	NNP	NNP
fell	VBD	VBD
into	IN	IN
a	DT	DT
coma	NN	NN
after	IN	IN
being	VBG	VBG
anaesthetised	VBN	VBN
for	IN	IN
a	DT	DT
liposuction	NN	NN
in	IN	IN
october	NNP	NNP
are	VBP	VBP
not	RB	RB
much	RB	RB
of	IN	IN
a	DT	DT
deterrent	NN	NN
.	.	.

saldanha	NNP	NNP
said	VBD	VBD
operations	NNS	NNS
fell	VBD	VBD
30	CD	CD
percent	NN	NN
immediately	RB	RB
after	IN	IN
that	DT	DT
case	NN	NN
but	CC	CC
the	DT	DT
rate	NN	NN
was	VBD	VBD
back	RB	RB
to	TO	TO
normal	JJ	VB
now	RB	RB
.	.	.

daily	NNP	JJ
argentine	JJ	JJ
grain	NN	NN
fixings	NNS	NNS
-	:	:
camaras	NNS	NNP
arbitrales	NNP	NNP
.	.	.

buenos	NNP	NNP
aires	NNPS	NNP
1996-12-06	CD	CD

avg	NNP	NNP
december	NNP	NNP
5	CD	CD
price	NN	NN
fix	NN	NN
:	:	:

buenos	NNP	NNP
aires	VBZ	NNP
quequen	VBN	NNP
rosario	NNP	NNP
bahia	NNP	NNP
blanca	NNP	NNP

oats	NNP	NNS
unq	NN	JJ
unq	JJ	NN
unq	NN	JJ
unq	JJ	JJ

wheat	NN	NNP
121	CD	CD
130	CD	CD
121.3	CD	CD
121	CD	CD

maize	NN	NN
(	(	(
flint	NNP	NNP
)	)	)
113	CD	CD
114	CD	CD
113.7	CD	CD
112	CD	CD

maize	NN	NN
(	(	(
dent	NNP	NNP
)	)	)
113	CD	CD
114	CD	CD
113.7	CD	CD
112	CD	CD

sorghum	NNP	NN
unq	NN	JJ
unq	JJ	JJ
unq	NN	JJ
unq	JJ	JJ

millet	NNP	NNP
unq	NN	NNP
unq	JJ	NNP
90	CD	CD
unq	NNS	JJ

soybeans	NNS	NNS
283	CD	CD
unq	VBG	NN
283	CD	CD
unq	NNS	JJ

sunseeds	NNS	NNP
219	CD	CD
216	CD	CD
220	CD	CD
216	CD	CD

--	:	:
buenos	NNPS	NNP
aires	NNP	NNP
newsroom	NNP	NNP
+541	CD	CD
318-0655	JJ	CD

mexican	JJ	JJ
daily	JJ	JJ
port	NN	NN
,	,	,
shipping	VBG	VBG
update	NN	NN
for	IN	IN
dec	NNP	NNP
6	CD	CD
.	.	.

mexico	NNP	NNP
city	NNP	NNP
1996-12-06	CD	CD

all	DT	DT
major	JJ	JJ
ports	NNS	NNS
were	VBD	VBD
open	JJ	VBN
as	IN	IN
of	IN	IN
1000	CD	CD
local	JJ	JJ
/	SYM	SYM
1600	CD	CD
gmt	RB	RB
,	,	,
the	DT	DT
communications	NNP	NNS
and	CC	CC
transportation	NNP	NNP
ministry	NNP	NN
said	VBD	VBD
in	IN	IN
a	DT	DT
daily	JJ	JJ
update	NN	NN
.	.	.

tampico	NNP	NNP
port	NN	NNP
authorities	NNS	NNS
said	VBD	VBD
fishing	NN	VBG
restrictions	NNS	NNS
were	VBD	VBD
in	IN	IN
place	NN	NN
in	IN	IN
an	DT	DT
area	NN	NN
adjacent	JJ	NN
to	TO	TO
the	DT	DT
port	NN	NN
because	IN	IN
of	IN	IN
a	DT	DT
geophysical	JJ	JJ
study	NN	NN
being	VBG	VBG
carried	VBN	VBN
out	RP	RP
in	IN	IN
deep	JJ	JJ
waters	NNS	NNS
of	IN	IN
the	DT	DT
region	NN	NN
from	IN	IN
the	DT	DT
ship	NN	NN
kenda	NNP	NNP
.	.	.

the	DT	DT
ministry	NN	NN
updated	VBN	VBN
port	NN	NN
conditions	NNS	NNS
and	CC	CC
shipping	VBG	NN
warnings	NNS	NNS
for	IN	IN
the	DT	DT
gulf	NNP	NN
of	IN	IN
mexico	NNP	NNP
,	,	,
caribbean	NNP	NNP
and	CC	CC
pacific	NNP	NNP
coast	NNP	NNP
.	.	.

-	:	:
pacific	NNP	NNP
coast	NNP	NNP
:	:	:

light	NN	JJ
rains	NNS	NNS
along	IN	IN
the	DT	DT
coast	NN	NN
of	IN	IN
southern	JJ	JJ
baja	NNP	NNP
california	NNP	NNP
and	CC	CC
sinaloa	NNP	NNP
,	,	,
with	IN	IN
the	DT	DT
rest	NN	NN
of	IN	IN
the	DT	DT
coast	NN	NN
seeing	VBG	VBG
clear	JJ	JJ
skies	NNS	NNS
.	.	.

winds	NNS	NNS
from	IN	IN
the	DT	DT
northeast	NN	NN
of	IN	IN
10	CD	CD
to	TO	TO
15	CD	CD
knots	NNS	NNS
(	(	(
19	CD	CD
to	TO	TO
28	CD	CD
kilometers	NNS	NNS
/	SYM	SYM
11	CD	CD
to	TO	TO
17	CD	CD
miles	NNS	NNS
per	IN	IN
hour	NN	NN
)	)	)
.	.	.

a	DT	DT
new	JJ	JJ
front	NN	NN
is	VBZ	VBZ
seen	VBN	VBN
emerging	VBG	VBG
during	IN	IN
the	DT	DT
course	NN	NN
of	IN	IN
friday	NNP	NNP
,	,	,
affecting	VBG	VBG
the	DT	DT
north	NN	NN
of	IN	IN
the	DT	DT
baja	NNP	NNP
california	NNP	NNP
peninsula	NN	NNP
and	CC	CC
sonora	NNP	NNP
state	NN	NN
,	,	,
bringing	VBG	VBG
lower	JJR	JJR
temperatures	NNS	NNS
,	,	,
light	NN	JJ
rains	NNS	NNS
and	CC	CC
waves	NNS	NNS
up	IN	IN
to	TO	TO
six	CD	CD
feet	NNS	NNS
.	.	.

-	:	:
gulf	NNP	NNP
of	IN	IN
mexico	NNP	NNP
:	:	:

cold	JJ	JJ
front	NN	NN
bringing	VBG	VBG
light	NN	JJ
rains	NNS	NNS
to	TO	TO
the	DT	DT
coast	NN	NN
of	IN	IN
tamaulipas	NNP	NNP
,	,	,
but	CC	CC
with	IN	IN
the	DT	DT
rest	NN	NN
of	IN	IN
the	DT	DT
gulf	NNP	NNP
in	IN	IN
clear	JJ	JJ
skies	NNS	NNS
.	.	.

winds	NNS	NNS
from	IN	IN
the	DT	DT
northeast	NN	NN
at	IN	IN
10	CD	CD
to	TO	TO
15	CD	CD
knots	NNS	NNS
(	(	(
19	CD	CD
to	TO	TO
28	CD	CD
kilometers	NNS	NNS
/	SYM	SYM
11	CD	CD
to	TO	TO
17	CD	CD
miles	NNS	NNS
per	IN	IN
hour	NN	NN
)	)	)
.	.	.

-	:	:
caribbean	NNP	NNP
:	:	:

tropical	JJ	NNP
air	NN	NN
carrying	VBG	VBG
sporadic	JJ	JJ
light	NN	JJ
rains	NNS	NNS
over	IN	IN
the	DT	DT
coast	NN	NN
of	IN	IN
quintana	NNP	NNP
roo	NNP	NNP
state	NN	NN
.	.	.

winds	NNS	NNS
from	IN	IN
the	DT	DT
northeast	NN	NN
at	IN	IN
10	CD	CD
to	TO	TO
15	CD	CD
knots	NNS	NNS
with	IN	IN
waves	NNS	NNS
three	CD	CD
to	TO	TO
five	CD	CD
feet	NNS	NNS
high	JJ	JJ
.	.	.

--	:	:
chris	NNP	NNP
aspin	NNP	NNP
,	,	,
mexico	NNP	NNP
city	NNP	NNP
newsroom	NN	NNP
+525	CD	CD
728-7903	CD	CD

brazil	NNP	NNP
exam	NN	NN
cheats	NNS	NNS
caught	VBN	VBD
using	VBG	VBG
"	"	"
pager	NN	NNP
"	"	"
watches	NNS	NNS
.	.	.

rio	NNP	NNP
de	NNP	NNP
janeiro	NNP	NNP
1996-12-06	CD	CD

brazilian	JJ	JJ
students	NNS	NNS
have	VBP	VBP
been	VBN	VBN
caught	VBN	VBN
cheating	VBG	VBG
in	IN	IN
university	NN	NN
entrance	NN	NN
exams	NNS	NNS
by	IN	IN
using	VBG	VBG
digital	JJ	NN
watches	NNS	NNS
which	WDT	WDT
gave	VBD	VBD
the	DT	DT
correct	JJ	JJ
answers	NNS	NNS
to	TO	TO
test	VB	VB
questions	NNS	NNS
,	,	,
a	DT	DT
newspaper	NN	NN
said	VBD	VBD
on	IN	IN
friday	NNP	NNP
.	.	.

rio	NNP	NNP
de	NNP	NNP
janeiro	NNP	NNP
state	NN	NN
university	NN	NN
officials	NNS	NNS
discovered	VBD	VBD
students	NNS	NNS
were	VBD	VBD
paying	VBG	VBG
15,000	CD	CD
reais	NNS	NN
(	(	(
$	$	$
14,563	CD	CD
)	)	)
for	IN	IN
the	DT	DT
special	JJ	JJ
watches	NNS	NNS
,	,	,
which	WDT	WDT
operated	VBD	VBD
like	IN	IN
a	DT	DT
telephone	NN	NN
pager	NN	NN
to	TO	TO
receive	VB	VB
correct	JJ	JJ
answers	NNS	NNS
,	,	,
o	UH	UH
globo	NNP	NNP
said	VBD	VBD
.	.	.

seventy-seven	JJ	JJ
students	NNS	NNS
were	VBD	VBD
found	VBN	VBN
with	IN	IN
the	DT	DT
watches	NNS	NNS
and	CC	CC
disqualified	VBN	VBN
,	,	,
o	UH	UH
globo	NNP	NNP
said	VBD	VBD
.	.	.

chile	NNP	NNP
,	,	,
mexico	NNP	NNP
to	TO	TO
seek	VB	VB
to	TO	TO
broaden	VB	VB
trade	NN	NN
deal	NN	NN
.	.	.

santiago	NNP	NNP
1996-12-05	CD	CD

chile	NNP	NNP
and	CC	CC
mexico	NNP	NNP
will	MD	MD
start	VB	VB
negotiations	NNS	NNS
next	IN	JJ
year	NN	NN
to	TO	TO
broaden	VB	VB
their	PRP$	PRP$
free	JJ	JJ
trade	NN	NN
agreement	NN	NN
to	TO	TO
include	VB	VB
services	NNS	NNS
and	CC	CC
investments	NNS	NNS
,	,	,
finance	NNP	NNP
minister	NNP	NNP
eduardo	NNP	NNP
aninat	NNP	NNP
said	VBD	VBD
.	.	.

chile	NNP	NNP
hopes	VBZ	VBZ
to	TO	TO
broaden	VB	VB
the	DT	DT
treaty	NN	NN
signed	VBN	VBD
in	IN	IN
1994	CD	CD
beyond	IN	IN
reduction	NN	NN
of	IN	IN
tariffs	NNS	NNS
on	IN	IN
imports	NNS	NNS
and	CC	CC
exports	NNS	NNS
and	CC	CC
add	VB	VB
provisions	NNS	NNS
covering	VBG	VBG
services	NNS	NNS
and	CC	CC
investment	NN	NN
codes	NNS	NNS
,	,	,
said	VBD	VBD
aninat	NNP	NNP
.	.	.

both	DT	DT
areas	NNS	NNS
tend	VBP	VBP
to	TO	TO
more	JJR	JJR
laden	JJ	NN
with	IN	IN
friction	NN	NN
in	IN	IN
free	JJ	JJ
trade	NN	NN
negotiations	NNS	NNS
than	IN	IN
tariff	NN	NN
reduction	NN	NN
.	.	.

'	''	''
'	POS	''
in	IN	IN
january	NNP	NNP
or	CC	CC
february	NNP	NNP
,	,	,
we	PRP	PRP
'll	MD	MD
have	VB	VB
some	DT	DT
very	RB	RB
close	VB	JJ
contacts	NNS	NNS
with	IN	IN
mexico	NNP	NNP
to	TO	TO
add	VB	VB
the	DT	DT
issue	NN	NN
of	IN	IN
services	NNS	NNS
and	CC	CC
advance	VB	VB
on	IN	IN
the	DT	DT
issue	NN	NN
of	IN	IN
investments	NNS	NNS
,	,	,
'	''	''
'	POS	POS
aninat	NNP	NNP
told	VBD	VBD
reporters	NNS	NNS
after	IN	IN
signing	VBG	VBG
a	DT	DT
free	JJ	JJ
trade	NN	NN
deal	NN	NN
with	IN	IN
canada	NNP	NNP
.	.	.

'	''	''
'	POS	POS
we	PRP	PRP
want	VBP	VBP
to	TO	TO
give	VB	VB
the	DT	DT
treaty	NN	NN
between	IN	IN
mexico	NNP	NNP
and	CC	CC
chile	NNP	NNP
greater	JJR	JJ
depth	NN	NN
